danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.475,0.899,-4.321,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,0X1sqQ652p1sceKM2nJlIJ,230667
0.59,0.868,-5.832,0.048,0.0962,0.000322,0.442,0.798,184.348,1ot6jEe4w4hYnsOPjd3xKQ,230640
0.365,0.513,-13.034,0.0357,0.0208,0.000147,0.205,0.739,80.647,37BTh5g05cxBIRYMbw8g2T,331200
0.797,0.872,-6.727,0.0575,0.291,0.0,0.284,0.866,129.885,56KqaFSGTb7ifpt16t5Y1N,222427
0.489,0.483,-9.466,0.0275,0.42,0.0028,0.236,0.333,136.822,4S1VYqwfkLit9mKVY3MXoo,226706
0.578,0.836,-6.607,0.0512,0.163,1.36e-06,0.0583,0.932,167.026,4HA2jo7wkMdN1lmLO6ryzE,209520
0.653,0.677,-12.244,0.0396,0.249,0.0,0.403,0.888,114.37,1ynmMEK1fkyiZ6Z6F3ThEt,216533
0.771,0.655,-10.842,0.0372,0.152,0.00197,0.0685,0.97,119.747,1ZPlNanZsJSPK5h9YZZFbZ,218627
0.753,0.427,-11.112,0.0387,0.00787,0.00065,0.058,0.295,119.18,1CtAzw53AIXKjAemxy4b1j,255680
0.543,0.944,-7.495,0.0543,0.402,0.000564,0.0373,0.735,101.174,6C4LXC9UFH1IKiHYOp0BiJ,279440
0.674,0.347,-17.707,0.0364,0.396,1.05e-05,0.0916,0.647,102.013,4KFM3A5QF2IMcc6nHsu3Wp,267267
0.885,0.664,-11.795,0.0524,0.145,0.0483,0.0767,0.906,121.632,3K7Q9PHUWPTaknlbFPThn2,298867
0.734,0.58,-6.619,0.0321,0.238,0.0006,0.0298,0.962,119.336,1Hv1VTm8zeOeybub15mA2R,258693
0.491,0.802,-7.106,0.0392,0.25,0.0,0.387,0.472,119.25,77NNZQSqzLNqh2A9JhLRkg,248907
0.734,0.586,-11.866,0.129,0.125,0.0,0.0367,0.762,109.933,3nFJbZCHP4d9vduKjJLdBL,230467
0.785,0.737,-5.306,0.0363,0.042,0.000107,0.108,0.971,125.447,67eX1ovaHyVPUinMHeUtIM,218960
0.676,0.695,-13.395,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,2K22nUTdyr48JDwI5t906t,236800
0.764,0.626,-8.274,0.0288,0.457,6.35e-06,0.201,0.961,118.34,0J2p4KYdr6Mg4ET6JPlbe1,252853
0.682,0.635,-10.05,0.0346,0.00863,0.0,0.137,0.927,115.584,5qHYXcVvc9xsFB2uH7GpMN,217693
0.638,0.352,-9.266,0.0268,0.492,0.0,0.105,0.204,94.173,7DFawVSjI88xR9mjnWwURg,204000
0.555,0.757,-7.868,0.0601,0.103,1.16e-06,0.0631,0.582,129.607,5dRQUolXAVX3BbCiIxmSsf,221840
0.63,0.788,-6.7,0.0298,0.00322,0.0237,0.0883,0.63,120.059,0OBwxFLu6Yj61s2OagYbgY,241080
0.552,0.552,-9.736,0.0364,0.052,0.0,0.046,0.593,208.571,1Qrdlkgg9I4J7r3P4kZNwr,269760
0.783,0.836,-9.223,0.0486,0.396,0.0236,0.135,0.831,108.966,5zWZ9iNevP0397xB3jWV2z,222667
0.684,0.573,-12.3,0.0261,0.318,0.028,0.306,0.716,107.363,273uCXd7NPrInaiNqtkOrA,378947
0.832,0.544,-12.697,0.0442,0.201,0.000139,0.632,0.928,119.49,5tdKaKLnC4SgtDZ6RlWeal,275533
0.805,0.602,-9.7,0.0579,0.119,0.000122,0.0581,0.744,94.382,3VZmChrnVW8JK6ano4gSED,238600
0.754,0.366,-10.07,0.0312,0.273,9.04e-05,0.106,0.469,91.147,1KU5EHSz04JhGg3rReGJ0N,287440
0.727,0.834,-5.851,0.0496,0.165,0.0,0.105,0.816,131.7,5RsUlxLto4NZbhJpqJbHfN,194120
0.658,0.575,-10.365,0.0267,0.243,0.0,0.122,0.504,108.329,6mYrhCAGWzTdF8QnKuchXM,239827
0.476,0.381,-10.238,0.0342,0.727,0.0,0.0614,0.33,121.948,3gsCAGsWr6pUm1Vy7CPPob,286920
0.48,0.542,-8.51,0.0348,0.345,0.000609,0.113,0.567,152.853,7mjSHL2Eb0kAwiKbvNNyD9,200560
0.589,0.384,-15.075,0.0332,0.112,2.8e-05,0.0596,0.354,132.909,1JQ6Xm1JrvHfvAqhl5pwaA,256427
0.579,0.508,-9.484,0.027,0.00574,0.000494,0.0575,0.609,147.125,4Vn7TykT27PIygBiZjTR2s,391376
0.633,0.357,-9.366,0.0264,0.105,0.0,0.133,0.674,104.938,2JoZzpdeP2G6Csfdq5aLXP,245200
0.747,0.663,-9.415,0.0545,0.62,5.24e-05,0.0861,0.606,124.336,2AVkArcfALVk2X8sfPRzya,216907
0.543,0.87,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,0GjEhVFGZW8afUYGChu3Rr,230400
0.572,0.214,-15.625,0.0293,0.649,0.129,0.125,0.485,95.542,6zC0mpGYwbNTpk9SKwh08f,225027
0.768,0.852,-6.215,0.038,0.214,7.36e-05,0.0723,0.867,128.373,07q0QVgO56EorrSGHC48y3,271240
0.749,0.491,-9.655,0.0403,0.02,0.00899,0.159,0.536,119.528,3vkQ5DAB1qQMYO4Mr9zJN6,292613
0.554,0.315,-11.028,0.0298,0.828,5.53e-06,0.101,0.325,128.157,38zsOOcu31XbbYj9BIPUF1,241787
0.527,0.415,-11.451,0.122,0.457,1.72e-05,0.117,0.515,78.169,1k1Bqnv2R0uJXQN4u6LKYt,125093
0.702,0.773,-9.256,0.0343,0.0288,0.00871,0.147,0.953,103.564,5ubvP9oKmxLUVq506fgLhk,285373
0.338,0.34,-12.049,0.0339,0.58,0.0032,0.116,0.197,82.433,5CQ30WqJwcep0pYcV4AMNc,482830
0.532,0.495,-6.662,0.0343,0.659,0.0,0.0754,0.308,124.936,4U45aEWtQhrm8A5mxPaFZ7,214240
0.729,0.844,-8.824,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,7HW5WIw7ZgZORCzUxv5gW5,275440
0.82,0.575,-9.144,0.0408,0.0936,0.000135,0.109,0.964,123.765,3Vby4nGmtbDo7HDJamOWkT,208947
0.754,0.759,-5.218,0.302,0.153,0.000108,0.101,0.435,126.366,7LRMbd3LEoV5wZJvXT1Lwb,214667
0.826,0.49,-10.477,0.0676,0.00916,4.41e-06,0.0415,0.627,74.126,75FYqcxt1YEAtqDLrOeIJn,180267
0.575,0.67,-10.39,0.0318,0.343,4.95e-06,0.129,0.74,139.191,4yugZvBYaoREkJKtbG08Qr,211578
0.443,0.403,-8.339,0.0322,0.631,0.0,0.111,0.41,143.462,7iN1s7xHE4ifF5povM6A48,243027
0.707,0.535,-19.793,0.0436,0.113,0.00615,0.0884,0.641,103.644,4UDmDIqJIbrW0hMBQMFOsM,92867
0.547,0.257,-12.358,0.0252,0.907,0.183,0.0935,0.169,75.752,7pKfPomDEeI4TPT6EOYjn9,187867
0.749,0.748,-7.011,0.0323,0.295,0.000443,0.469,0.827,137.547,2TxCwUlqaOH3TIyJqGgR91,213267
0.654,0.506,-17.18,0.0535,0.686,0.0155,0.155,0.831,123.179,54eZmuggBFJbV7k248bTTt,252240
0.414,0.428,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,2TVxnKdb3tqe1nhQWwwZCO,377093
0.414,0.161,-22.32,0.0318,0.883,0.000223,0.117,0.423,159.375,5ihS6UUlyQAfmp48eSkxuQ,199493
0.469,0.538,-13.559,0.0571,0.305,0.00012,0.37,0.886,196.605,5LxvwujISqiB8vpRYv887S,176333
0.659,0.678,-8.18,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,2DnJjbjNTV9Nd5NOa1KGba,258411
0.559,0.473,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,4IRHwIZHzlHT1FQpRa5RdE,192827
0.675,0.597,-11.329,0.0337,0.0534,0.0,0.0986,0.828,108.875,2eF8pWbiivYsYRpbntYsnc,161160
0.776,0.559,-8.375,0.103,0.11,0.0,0.0671,0.758,122.242,6JRLFiX9NJSoRRKxowlBYr,232200
0.331,0.55,-6.483,0.0272,0.605,3.96e-06,0.192,0.429,177.734,70C4NyhjD5OZUMzvWZ3njJ,339000
0.692,0.651,-8.267,0.0324,0.292,0.00241,0.105,0.706,97.923,0bRXwKfigvpKZUurwqAlEh,254560
0.645,0.598,-13.18,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,7Ar4G7Ci11gpt6sfH9Cgz5,227267
0.568,0.824,-4.613,0.0299,0.403,0.0,0.0855,0.753,108.625,5Ts1DYOuouQLgzTaisxWYh,174760
0.756,0.401,-10.702,0.0526,0.582,0.011,0.0541,0.514,101.954,63xdwScd1Ai1GigAwQxE8y,199396
0.802,0.756,-10.791,0.0349,0.0843,0.00765,0.0521,0.963,131.715,6ztstiyZL6FXzh4aG46ZPD,288293
0.531,0.818,-5.358,0.0452,0.0694,0.0096,0.263,0.471,90.767,6XUHsYE38CEbYunT983O9G,248173
0.719,0.922,-6.091,0.0338,0.523,0.000163,0.0867,0.964,133.113,7rWgGyRK7RAqAAXy4bLft9,260893
0.731,0.804,-7.621,0.0473,0.172,0.00028,0.0685,0.957,107.383,7GVUmCP00eSsqc4tzj1sDD,205933
0.758,0.612,-11.403,0.0598,0.281,0.00288,0.0954,0.822,106.945,0B9x2BRHqj3Qer7biM3pU3,169840
0.684,0.675,-8.123,0.0257,0.163,0.0,0.242,0.924,107.064,5BckPAYcKEJuYs1eV1BHHe,243933
0.434,0.563,-6.784,0.0268,0.0197,0.000824,0.128,0.275,104.183,0KMGxYKeUzK9wc5DZCt3HT,235373
0.935,0.479,-10.981,0.306,0.107,5.25e-05,0.118,0.773,123.644,5LyfiK6iXEIBNEtcaGKohl,211000
0.836,0.509,-13.668,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,5IMtdHjJ1OtkxbGe4zfUxQ,276493
0.716,0.625,-11.369,0.0601,0.396,1.97e-05,0.134,0.826,125.276,2BY7ALEWdloFHgQZG6VMLA,186827
0.38,0.43,-12.564,0.0288,0.546,1.71e-05,0.188,0.547,82.204,1QbOvACeYanja5pbnJbAmk,197813
0.671,0.71,-7.724,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,4bEb3KE4mSKlTFjtWJQBqO,193347
0.66,0.748,-11.206,0.0284,0.0993,0.00585,0.283,0.972,143.549,7zMUCLm1TN9o9JlLISztxO,170293
0.292,0.324,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631,5RgFlk1fcClZd0Y4SGYhqH,201373
0.608,0.524,-10.266,0.0309,0.367,0.00254,0.115,0.797,86.204,3lh3iiiJeiBXHSZw6u0kh6,205613
0.737,0.495,-13.489,0.027,0.0588,9.12e-06,0.0542,0.967,104.409,1hQFF33xi8ruavZNyovtUN,197147
0.674,0.537,-10.971,0.0363,0.566,0.0,0.131,0.809,110.578,2SpEHTbUuebeLkgs9QB7Ue,161533
0.513,0.396,-13.061,0.0299,0.251,0.177,0.11,0.229,140.208,6HSXNV0b4M4cLJ7ljgVVeh,149880
0.563,0.865,-5.277,0.16,0.0472,0.000191,0.77,0.601,156.271,7hQJA50XrCWABAu5v6QZ4i,209413
0.625,0.758,-6.213,0.0463,0.512,0.00022,0.153,0.695,119.719,6mHOcVtsHLMuesJkswc0GZ,251253
0.783,0.322,-15.091,0.0343,0.213,0.00243,0.114,0.77,128.226,2Xb6wJYGi0QXwURw5WWvI5,267773
0.462,0.395,-9.376,0.0264,0.758,0.0,0.121,0.625,82.259,1YYhDizHx7PnDhAhko6cDS,190160
0.495,0.326,-12.29,0.0365,0.541,8.85e-05,0.0996,0.371,136.243,476V2d6iA2tWXgQboKmTtA,221120
0.755,0.876,-8.867,0.0362,0.357,5.17e-06,0.22,0.954,102.762,6QhXQOpyYvbpdbyjgAqKdY,174827
0.685,0.623,-11.146,0.042,0.228,0.00234,0.0295,0.896,126.739,0PDCewmZCp0P5s00bptcdd,171960
0.657,0.435,-15.707,0.0552,0.739,0.0,0.167,0.771,135.975,0q21FNwES2bbtcduB6kjEU,181133
0.783,0.878,-3.864,0.0308,0.39,0.000778,0.0426,0.885,100.626,77oU2rjC5XbjQfNe3bD6so,265173
0.532,0.663,-5.886,0.0292,0.425,1.07e-06,0.0734,0.756,75.14,4a5pNRjwmzYQuEY1E7O6pj,159347
0.858,0.544,-9.289,0.0751,0.583,0.00109,0.0707,0.874,108.217,2gE95JskwQ1pCACTpGe1Db,166280
0.638,0.867,-6.469,0.0331,0.144,0.000733,0.0846,0.805,115.692,72ahyckBJfTigJCFCviVN7,243373
0.498,0.889,-5.413,0.0546,0.0947,1.62e-06,0.733,0.696,134.88,15BQ7vEDv2LJuh8TxWIhtd,283360
0.547,0.82,-6.728,0.0805,0.261,0.0,0.3,0.933,118.208,6Ac4NVYYl2U73QiTt11ZKd,172867
0.429,0.554,-6.128,0.0291,0.67,0.000152,0.105,0.407,136.302,1GcVa4jFySlun4jLSuMhiq,272000
0.597,0.271,-17.293,0.0394,0.766,0.0119,0.0933,0.338,76.271,1oht5GevPN9t1T3kG1m1GO,203613
0.67,0.516,-9.598,0.366,0.0673,0.0,0.0674,0.939,154.186,6SR0dDuXH2vtgBfMLrivKV,172933
0.588,0.568,-9.766,0.0672,0.16,0.0,0.0792,0.952,106.938,4pNiE4LCVV74vfIBaUHm1b,232760
0.704,0.868,-5.808,0.0315,0.0834,0.0,0.206,0.808,131.468,3XIEWK1V9n25PS9Vb6axj5,188133
0.365,0.338,-13.406,0.0322,0.735,0.0,0.104,0.446,79.241,52VIdyKqp1pJRSyUQaxKUA,187000
0.475,0.439,-15.039,0.0427,0.000146,0.000277,0.223,0.76,118.392,0HOrDVS349XFcpCYsO2hAP,234867
0.589,0.453,-8.912,0.0397,0.703,2.54e-05,0.134,0.513,139.148,49MHCPzvMLXhRjDantBMVH,290573
0.673,0.581,-10.205,0.029,0.223,0.000206,0.063,0.818,130.771,4IU1RL4BKvFyXtbTwaHAvW,211387
0.715,0.689,-8.065,0.029,0.0143,0.000192,0.111,0.852,111.504,4z7maGZkAonDlXlwo8q69f,331333
0.59,0.338,-13.101,0.03,0.292,0.0131,0.121,0.322,110.581,5BUq9bdtsm3LWw5laJeJ4R,185360
0.595,0.379,-12.058,0.0454,0.271,2.81e-05,0.1,0.448,92.006,7MF7QAodbGzNYav5ZfIhAY,279333
0.791,0.733,-5.465,0.0633,0.523,0.0016,0.167,0.962,105.853,714hERk9U1W8FMYkoC83CO,244920
0.465,0.907,-6.404,0.113,0.0241,0.00118,0.13,0.681,117.293,6kooDsorCpWVMGc994XjWN,238973
0.445,0.384,-14.642,0.0417,0.635,7.74e-05,0.0539,0.216,123.295,3ZE3wv8V3w2T2f7nOCjV0N,235987
0.784,0.893,-5.153,0.0923,0.3,1.57e-05,0.272,0.819,118.738,5IKLwqBQG6KU6MP2zP80Nu,216733
0.358,0.387,-14.342,0.0324,0.746,0.0121,0.119,0.495,181.183,1B5Tp2Ml9nLlmTSJx8xVfI,218440
0.494,0.54,-17.34,0.0348,0.154,0.0,0.0878,0.723,134.976,1x1XQqhBViz4opcpwc7FVs,277468
0.304,0.305,-10.879,0.0298,0.871,0.00368,0.367,0.464,146.066,4J0DbyODwZJcmIAiTSJfMF,180693
0.439,0.488,-14.464,0.0615,0.702,0.000339,0.16,0.629,93.017,76TZCvJ8GitQ2FA1q5dKu0,308520
0.774,0.641,-10.193,0.0799,0.0765,0.0,0.0867,0.875,113.256,3qI94hINNNeb4S7xQi18lS,214200
0.741,0.647,-12.878,0.0427,0.108,0.00139,0.0555,0.804,131.097,4ZoBC5MhSEzuknIgAkBaoT,284000
0.605,0.574,-10.536,0.0377,0.559,0.113,0.0684,0.543,129.449,6rovOdp3HgK1DeAMYDzoA7,350267
0.758,0.378,-15.308,0.0449,0.284,0.0,0.049,0.985,120.736,2yBVeksU2EtrPJbTu4ZslK,223867
0.655,0.606,-10.385,0.0285,0.0603,0.0789,0.0757,0.765,110.061,608xszaAxVh4m7NcKJiAbF,291686
0.784,0.713,-6.865,0.0339,0.447,0.14,0.0904,0.97,115.443,2M2WJ7gBlcKNxdhyfPp9zY,220560
0.149,0.206,-13.888,0.0323,0.822,0.000649,0.115,0.264,79.764,6l8EbYRtQMgKOyc1gcDHF9,293120
0.283,0.716,-9.632,0.0986,0.447,0.0,0.399,0.828,201.96,3Um9toULmYFGCpvaIPFw7l,233000
0.519,0.46,-14.53,0.0688,0.823,5.97e-05,0.243,0.675,132.082,0n2pjCIMKwHSXoYfEbYMfX,178200
0.55,0.824,-5.988,0.0334,0.448,0.000127,0.366,0.777,114.512,7MRyJPksH3G2cXHN8UKYzP,214733
0.479,0.601,-8.806,0.0318,0.0832,0.00142,0.11,0.669,124.966,1H4idkmruFoJBg1DvUv2tY,313027
0.549,0.651,-7.097,0.0323,0.583,0.0,0.121,0.368,122.818,2hdNya0b6Cc2YJ8IyaQIWp,212307
0.518,0.907,-3.732,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,4GhtDORJiSRYxj6M1bv0vX,179013
0.535,0.65,-6.328,0.0554,0.379,0.0,0.14,0.61,117.188,7GqWnsKhMtEW0nzki5o0d8,179600
0.326,0.872,-7.602,0.122,0.214,0.0,0.461,0.492,173.381,2g7gviEeJr6pyxO7G35EWQ,508333
0.619,0.22,-13.843,0.0672,0.782,1.19e-05,0.124,0.426,75.143,3M8FzayQWtkvOhqMn2V4T2,258835
0.642,0.427,-8.471,0.0402,0.871,0.0904,0.124,0.404,82.344,4KROoGIaPaR1pBHPnR3bwC,124001
0.743,0.572,-9.627,0.0493,0.186,1.44e-05,0.163,0.675,122.658,28285KFbyCq8sJofn58qlD,178400
0.404,0.523,-15.7,0.0575,0.685,0.000498,0.282,0.164,133.738,5HQEmiV2lKnSO6qa2fsR7x,366640
0.572,0.418,-10.738,0.0349,0.635,0.0,0.0961,0.694,104.566,745H5CctFr12Mo7cqa1BMH,165000
0.526,0.436,-6.02,0.0232,0.0981,7.69e-06,0.118,0.286,96.903,0GVxSbigOiKlGfI30Uw00X,175693
0.731,0.837,-8.673,0.0477,0.000287,0.15,0.0978,0.832,135.603,5FKkbyGm42hw1y08l2knlO,222747
0.691,0.507,-10.23,0.0343,0.627,0.0,0.457,0.885,128.518,2g2GkH3vZHk4lWzBjgQ6nY,125440
0.491,0.583,-10.964,0.0376,0.185,0.0,0.406,0.908,150.566,3yrSvpt2l1xhsV9Em88Pul,183307
0.59,0.355,-14.051,0.0352,0.48,0.0,0.0585,0.499,133.03,0FD8KMG4pHp0O9clTpChjp,216773
0.557,0.54,-10.484,0.0347,0.0339,0.00248,0.179,0.394,129.171,6dGnYIeXmHdcikdzNNDMm2,185733
0.663,0.6,-10.87,0.032,0.43,0.0,0.184,0.8,129.991,7tqhbajSfrz2F7E1Z75ASX,151667
0.55,0.854,-5.968,0.036,0.661,0.0,0.112,0.965,159.231,0wz1LjDb9ZNEYwOmDJ3Q4b,149373
0.484,0.312,-13.522,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,4Y4Gd3ty8uut6Qw43c7yJc,166827
0.653,0.334,-6.955,0.0313,0.411,3.47e-05,0.123,0.665,119.46,2KQM3kDM0zMBC9iynePBbS,174253
0.464,0.795,-9.267,0.0926,0.0493,0.00244,0.399,0.612,158.691,63T7DJ1AFDD6Bn8VzG6JE8,202267
0.396,0.293,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307,44AyOl4qVkzS48vBsbNXaC,182360
0.552,0.608,-9.786,0.0345,0.352,0.0,0.0533,0.637,112.367,4s6LhHAV5SEsOV0lC2tjvJ,162373
0.529,0.127,-16.066,0.0274,0.611,0.000109,0.237,0.578,63.05,62AuGbAkt8Ox2IrFFb8GKV,203573
0.274,0.348,-8.631,0.0293,0.547,0.0133,0.334,0.328,87.43,4Hhv2vrOTy89HFRcjU3QOx,179693
0.271,0.165,-20.652,0.0351,0.729,1.6e-06,0.118,0.203,77.082,29U7stRjqHU6rMiS8BfaI9,139227
0.584,0.367,-9.638,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,1JO1xLtVc8mWhIoE3YaCL0,176293
0.606,0.457,-14.035,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,0iOZM63lendWRTTeKhZBSC,244027
0.619,0.603,-9.481,0.0342,0.712,0.0,0.0721,0.958,127.433,48i055G1OT5KxGGftwFxWy,178933
0.526,0.775,-6.05,0.0352,0.707,2.05e-05,0.217,0.962,80.106,3G7tRC24Uh09Hmp1KZ7LQ2,167373
0.332,0.179,-11.83,0.0326,0.879,0.0,0.0886,0.315,96.529,3BQHpFgAp4l80e1XslIjNI,125667
0.805,0.558,-5.226,0.041,0.164,2.2e-05,0.0546,0.965,114.95,7s25THrKz86DM225dOYwnr,147600
0.63,0.711,-9.34,0.0472,0.299,0.0,0.0813,0.659,96.912,1OppEieGNdItZbE14gLBEv,167933
0.667,0.599,-8.894,0.0291,0.245,0.0,0.107,0.971,127.935,6b6IMqP565TbtFFZg9iFf3,160280
0.525,0.216,-13.551,0.0301,0.837,0.0,0.107,0.328,106.761,5y788ya4NvwhBznoDIcXwK,185413
0.482,0.849,-9.198,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,5ZBeML7Lf3FMEVviTyvi8l,155227
0.699,0.641,-7.564,0.0289,0.13,0.000218,0.0601,0.728,120.745,6pxWv6GV35VGmcPf5dh6CH,187213
0.702,0.668,-9.237,0.214,0.518,0.0,0.0588,0.561,116.063,1Ud6moTC0KyXMq1Oxfien0,378147
0.425,0.373,-7.543,0.0801,0.686,0.0,0.077,0.663,78.231,4QxDOjgpYtQDxxbWPuEJOy,155307
0.401,0.381,-7.458,0.0274,0.7,0.0,0.122,0.229,75.454,3spdoTYpuCpmq19tuD0bOe,276800
0.524,0.519,-11.903,0.043,0.195,0.0,0.523,0.847,110.121,4kP69y3GKHi9tXckfgp4bK,169800
0.711,0.362,-10.851,0.0381,0.272,0.0,0.127,0.616,117.287,1tqT6DhmsrtQgyCKUwotiw,194293
0.476,0.722,-10.017,0.0646,0.598,0.0,0.184,0.909,92.966,3TlIt0ReIxPsVZcOEivT5U,119800
0.551,0.293,-12.503,0.0272,0.486,0.000273,0.0864,0.322,106.798,4vpeKl0vMGdAXpZiQB2Dtd,150640
0.31,0.403,-13.664,0.0326,0.0726,9.27e-05,0.139,0.466,134.48,72Z17vmmeQKAg8bptWvpVG,318027
0.257,0.338,-12.902,0.0357,0.736,0.0,0.252,0.544,207.356,4feXcsElKIVsGwkbnTHAfV,162493
0.702,0.772,-9.677,0.0277,0.0312,0.00837,0.0809,0.973,141.694,11DjZQEZ69EXLo77HVj6yW,154120
0.477,0.433,-6.473,0.0247,0.689,0.000195,0.151,0.611,82.52,1kPBT8S2wJFNAyBMnGVZgL,156653
0.63,0.551,-9.28,0.0549,0.373,5.75e-05,0.103,0.518,143.868,0P7DoyGrr4Wp9w5TotEtUC,274493
0.515,0.534,-8.045,0.0768,0.181,0.00278,0.0547,0.426,70.776,1Eolhana7nKHYpcYpdVcT5,145747
0.613,0.487,-8.781,0.0935,0.412,1.02e-05,0.286,0.699,143.332,5haXbSJqjjM0TCJ5XkfEaC,165800
0.295,0.584,-6.696,0.0345,0.000385,0.218,0.0996,0.228,117.2,7BY005dacJkbO6EPiOh2wb,271280
0.668,0.26,-14.256,0.0523,0.453,0.0,0.0621,0.368,119.416,5b7OgznPJJr1vHNYGyvxau,147000
0.581,0.78,-7.053,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,0bfvHnWWOeU1U5XeKyVLbW,203680
0.553,0.738,-7.963,0.0457,0.213,0.0,0.339,0.759,138.602,1udKn1oNKYQSQ9OmiIWCMu,125827
0.659,0.585,-8.189,0.0288,0.623,0.000213,0.348,0.784,104.111,6YffUZJ2R06kyxyK6onezL,158427
0.476,0.717,-9.192,0.0949,0.0382,7.61e-05,0.0818,0.753,93.584,0QwZfbw26QeUoIy82Z2jYp,166267
0.525,0.852,-9.519,0.222,0.731,5.11e-05,0.218,0.884,157.404,6FT83pFXKhDlXDsNJFAHWz,161907
0.553,0.576,-13.458,0.0304,0.191,0.00664,0.0365,0.457,109.827,3Xls4cNOwy01dtrNXb1inG,298333
0.51,0.488,-10.304,0.0304,0.256,0.0,0.11,0.649,125.683,7uEcCGtM1FBBGIhPozhJjv,179613
0.504,0.578,-9.302,0.031,0.408,0.0,0.321,0.654,132.411,4uGIJG1jYFonGc4LGp5uQL,174840
0.259,0.473,-8.275,0.0295,0.592,0.0,0.201,0.539,90.348,74VR3AkGPhbYXnxcOYa16x,157867
0.421,0.285,-9.43,0.0293,0.829,1.55e-06,0.233,0.402,85.861,0zGLlXbHlrAyBN1x6sY0rb,196133
0.598,0.571,-12.616,0.139,0.704,0.0,0.513,0.962,173.141,2HoqbEOXgbDSLZ5XCePEXt,119880
0.423,0.384,-12.503,0.0315,0.729,4.11e-06,0.27,0.521,90.43,0mbS3VwRbO6HVBMPXnzOGA,182000
0.638,0.428,-12.156,0.0687,0.252,0.0,0.132,0.901,139.434,6RJK553YhstRzyKA4mug09,112800
0.482,0.721,-6.839,0.0321,0.731,0.0,0.189,0.557,95.263,3AhXZa8sUQht0UEdBJgpGc,369600
0.757,0.725,-7.259,0.0275,0.399,0.0,0.108,0.965,122.439,6MTd61g9zq6CB1FnJydjEb,167213
0.483,0.159,-13.648,0.0353,0.914,0.0,0.111,0.423,146.721,1UKobFsdqNXQb8OthimCKe,157893
0.621,0.524,-15.269,0.0803,0.0652,0.00199,0.893,0.889,110.586,2fDHuS1PTkHBbCWWZF1ph9,162653
0.603,0.271,-10.083,0.0284,0.679,0.0,0.141,0.405,110.89,5K09WxKdlkroDyEVyOSySy,165333
0.678,0.544,-9.468,0.0326,0.668,9.62e-06,0.103,0.963,122.735,1GY8zOFi8rC39xXnD0tKO8,171027
0.747,0.226,-13.635,0.0414,0.908,0.000168,0.107,0.778,123.792,65jrjEhWfAvysKfnojk1i0,161960
0.512,0.771,-7.006,0.0402,0.168,0.0,0.0895,0.803,129.639,1WN4uNclrDuczTO3bCr8s1,160907
0.38,0.0993,-20.567,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,18GiV1BaXzPVYpp9rmOg0E,165427
0.803,0.338,-14.029,0.0349,0.196,0.038,0.097,0.912,106.841,6PgVDY8GTkxF3GmhVGPzoB,155707
0.604,0.709,-6.377,0.158,0.0987,0.0,0.0551,0.907,167.832,1INWPr855fwWdAOeecbu0W,137360
0.543,0.715,-8.89,0.0356,0.0192,0.0,0.256,0.468,124.011,6LbbHFEajG9e4m0G3L47c4,180943
0.364,0.607,-9.791,0.125,0.451,0.0,0.251,0.598,79.987,1DndHckdH9m5rp6gYP086b,171600
0.659,0.513,-7.186,0.0293,0.315,0.0,0.283,0.855,133.609,6sPOmDulFtLzfX25zICNrC,177533
0.664,0.194,-15.487,0.0357,0.909,3.85e-05,0.0829,0.443,129.863,3898C4AbdbptwYet6547e5,321827
0.547,0.335,-9.2,0.0307,0.747,0.0,0.101,0.474,115.838,2DpJ9T2RVRanZcYFHKOAfA,154733
0.439,0.734,-12.168,0.097,0.262,0.333,0.244,0.54,145.703,3lN8PP6R2IxbLP05QpYXng,212893
0.687,0.63,-10.817,0.0389,0.251,0.0,0.221,0.926,110.051,4yQw7FR9lcvL6RHtegbJBh,139733
0.214,0.91,-6.662,0.389,0.477,0.00833,0.0517,0.448,175.549,2AxCeJ6PSsBYiTckM0HLY7,313373
0.79,0.41,-13.241,0.0343,0.263,0.00314,0.174,0.815,112.345,4eGHlplaq1ME8oetnTuFFf,159000
0.485,0.378,-11.773,0.0337,0.831,0.0,0.103,0.528,92.928,4Xl2PrS3DJqqSKXCo6Uhv9,149613
